측정월	측정소명	이산화질소농도(ppm)	오존농도(ppm)	일산화탄소농도(ppm)	아황산가스(ppm)	미세먼지(㎍/㎥)	초미세먼지(㎍/㎥)
201410	동대문구	0.04	0.016	0.5	0.005	33	18
201410	동작구	0.039	0.018	0.5	0.007	33	18
201410	동작대로	0.067	0.008	0.8	0.007	39	22
201410	마포구	0.038	0.017	0.5	0.004	35	19
201410	서대문구	0.044	0.021	0.5	0.005	31	16
201410	서초구	0.033	0.016	0.5	0.004	34	19
201410	성동구	0.033	0.015	0.4	0.006	33	18
201410	성북구	0.034	0.015	0.5	0.003	32	18
201410	송파구	0.033	0.016	0.6	0.004	33	18
201410	신촌로	0.054	0.008	0.9	0.005	41	21
201410	양천구	0.042	0.017	0.5	0.006	34	17
201410	영등포구	0.031	0.019	0.6	0.004	32	18
201410	영등포로	0.056	0.01	0.8	0.004	37	22
201410	용산구	0.035	0.017	0.3	0.005	32	17
201410	은평구	0.033	0.017	0.6	0.004	29	16
201410	정릉로	0.054	0.011	0.6	0.007	42	22
201410	종로	0.051	0.011	0.6	0.005	39	25
201410	종로구	0.037	0.016	0.4	0.005	37	21
201410	중구	0.036	0.015	0.5	0.005	34	15
201410	중랑구	0.033	0.021	0.5	0.005	34	17
201410	천호대로	0.042	0.011	0.6	0.004	41	11
201410	청계천로	0.045	0.013	0.7	0.008	35	20
201410	한강대로	0.055	0.01	0.6	0.006	40	20
201410	홍릉로	0.049	0.01	0.6	0.003	40	26
201410	홍지문	0.049	0.011	0.6	0.006	38	28
201410	화랑로	0.06	0.012	0.7	0.003	42	22
201409	강남구	0.033	0.021	0.4	0.005	28	17
201409	강남대로	0.036	0.008	0.8	0.006	44	28
201409	강동구	0.025	0.02	0.4	0.003	27	17
201409	강변북로	0.051	0.015	0.4	0.004	36	26
201409	강북구	0.025	0.022	0.3	0.004	29	15
201409	강서구	0.032	0.021	0.4	0.006	29	18
201409	공항대로	0.032	0.018	0.7	0.006	42	20
201409	관악구	0.034	0.02	0.5	0.005	35	17
201409	광진구	0.023	0.026	0.4	0.004	30	15
201409	구로구	0.028	0.02	0.5	0.005	33	17
201409	금천구	0.027	0.02	0.4	0.006	28	19
201409	노원구	0.025	0.025	0.3	0.005	27	14
201409	도봉구	0.032	0.027	0.4	0.005	27	16
201409	도산대로	0.039	0.014	0.7	0.004	34	17
201409	동대문구	0.032	0.021	0.4	0.002	28	18
201409	동작구	0.031	0.023	0.4	0.007	28	18
201409	동작대로	0.065	0.012	0.7	0.006	35	20
201409	마포구	0.031	0.023	0.5	0.004	31	18
201409	서대문구	0.026	0.028	0.3	0.004	28	15
201409	서초구	0.029	0.022	0.4	0.004	30	17
201409	성동구	0.032	0.018	0.3	0.004	30	17
201409	성북구	0.026	0.021	0.4	0.003	27	15
201409	송파구	0.03	0.021	0.6	0.003	26	16
201409	신촌로	0.049	0.012	0.8	0.004	36	20
201409	양천구	0.032	0.023	0.4	0.006	29	17
201409	영등포구	0.03	0.026	0.6	0.005	30	18
201409	영등포로	0.053	0.015	0.6	0.007	33	21
201409	용산구	0.029	0.022	0.4	0.005	28	16
201409	은평구	0.038	0.027	0.5	0.004	29	15
201409	정릉로	0.041	0.018	0.5	0.005	34	19
201409	종로	0.044	0.017	0.5	0.005	34	24
201409	종로구	0.03	0.024	0.3	0.005	27	18
201409	중구	0.038	0.021	0.3	0.004	29	13
201409	중랑구	0.026	0.028	0.4	0.005	28	16
201409	천호대로	0.04	0.014	0.4	0.003	28	15
201409	청계천로	0.04	0.02	0.6	0.008	31	17
201409	한강대로	0.052	0.01	0.6	0.005	33	17
201409	홍릉로	0.047	0.014	0.5	0.004	35	24
201409	홍지문	0.048	0.015	0.4	0.005	32	20
201409	화랑로	0.048	0.013	0.7	0.004	37	20
201408	강남구	0.027	0.024	0.4	0.005	29	19
201408	강남대로	0.048	0.01	0.7	0.006	42	26
201408	강동구	0.021	0.024	0.4	0.003	27	17
201408	강변북로	0.045	0.016	0.4	0.003	40	30
201408	강북구	0.02	0.027	0.3	0.004	30	18
201408	강서구	0.023	0.024	0.4	0.005	29	20
201408	공항대로	0.033	0.019	0.7	0.006	44	22
201408	관악구	0.027	0.025	0.5	0.005	36	18
201408	광진구	0.019	0.029	0.4	0.004	31	17
201408	구로구	0.021	0.024	0.5	0.004	31	18
201408	금천구	0.02	0.021	0.4	0.005	29	20
201408	노원구	0.018	0.025	0.3	0.005	29	16
201408	도봉구	0.022	0.027	0.4	0.004	27	16
201408	도산대로	0.034	0.012	0.8	0.004	36	20
201408	동대문구	0.026	0.026	0.4	0.002	29	19
201408	동작구	0.026	0.03	0.3	0.006	28	19
201408	동작대로	0.058	0.014	0.7	0.005	38	22
201408	마포구	0.025	0.024	0.5	0.004	30	18
201408	서대문구	0.023	0.03	0.2	0.004	29	19
201408	서초구	0.026	0.025	0.4	0.003	30	19
201408	성동구	0.036	0.021	0.3	0.003	29	18
201408	성북구	0.024	0.023	0.4	0.003	28	17
201408	송파구	0.024	0.025	0.5	0.003	29	17
201408	신촌로	0.043	0.012	0.8	0.004	37	22
201408	양천구	0.025	0.024	0.4	0.005	29	18
201408	영등포구	0.025	0.028	0.6	0.004	30	16
201408	영등포로	0.048	0.016	0.6	0.007	33	23
201408	용산구	0.025	0.024	0.4	0.005	29	19
201408	은평구	0.028	0.029	0.3	0.004	29	17
201408	정릉로	0.038	0.018	0.5	0.004	35	20
201408	종로	0.044	0.017	0.5	0.005	38	16
201408	종로구	0.026	0.026	0.4	0.005	27	18
201408	중구	0.032	0.022	0.4	0.002	29	13
201408	중랑구	0.024	0.028	0.4	0.005	30	17
201408	천호대로	0.036	0.017	0.4	0.004	33	20
201408	청계천로	0.036	0.02	0.4	0.007	32	19
201408	한강대로	0.05	0.009	0.6	0.004	34	19
201408	홍릉로	0.044	0.017	0.5	0.004	37	24
201408	홍지문	0.046	0.015	0.5	0.005	33	26
201408	화랑로	0.037	0.014	0.6	0.004	38	20
201407	강남구	0.026	0.032	0.4	0.006	38	26
201407	강남대로	0.07	0.013	0.7	0.005	51	34
201407	강동구	0.019	0.037	0.4	0.004	35	23
201407	강변북로	0.063	0.016	0.5	0.004	51	37
201407	강북구	0.023	0.036	0.3	0.005	39	28
201407	강서구	0.021	0.029	0.4	0.005	37	25
201407	공항대로	0.029	0.026	0.7	0.005	47	29
201407	관악구	0.022	0.031	0.5	0.005	46	23
201407	광진구	0.02	0.038	0.7	0.004	41	23
201407	구로구	0.017	0.034	0.5	0.005	42	25
201407	금천구	0.019	0.028	0.2	0.005	37	26
201407	노원구	0.02	0.032	0.3	0.005	37	20
201407	도봉구	0.021	0.036	0.4	0.005	36	23
201407	도산대로	0.043	0.031	0.4	0.005	44	26
201407	동대문구	0.024	0.038	0.4	0.005	38	23
201407	동작구	0.023	0.036	0.4	0.007	35	27
201407	동작대로	0.061	0.019	0.7	0.005	47	29
201407	마포구	0.023	0.032	0.5	0.005	40	23
201407	서대문구	0.022	0.038	0.4	0.005	39	22
201407	서초구	0.02	0.033	0.4	0.005	39	27
201407	성동구	0.038	0.026	0.3	0.004	39	25
201407	성북구	0.025	0.03	0.4	0.003	35	21
201407	송파구	0.021	0.034	0.5	0.004	36	23
201407	신촌로	0.05	0.017	0.8	0.004	47	30
201407	양천구	0.021	0.031	0.4	0.006	39	24
201407	영등포구	0.027	0.036	0.7	0.005	40	22
201407	영등포로	0.056	0.019	0.6	0.007	44	29
201407	용산구	0.026	0.033	0.5	0.005	38	26
201407	은평구	0.025	0.034	0.3	0.005	39	24
201407	정릉로	0.035	0.033	0.4	0.004	43	28
201407	종로	0.047	0.023	0.6	0.004	49	26
201407	종로구	0.026	0.033	0.3	0.006	36	26
201407	중구	0.032	0.031	0.2	0.003	39	20
201407	중랑구	0.025	0.038	0.4	0.005	39	23
201407	천호대로	0.038	0.025	0.4	0.004	41	24
201407	청계천로	0.038	0.021	0.6	0.006	40	24
201407	한강대로	0.053	0.012	0.6	0.005	44	25
201407	홍릉로	0.047	0.026	0.5	0.004	46	32
201407	홍지문	0.046	0.02	0.5	0.006	40	30
201407	화랑로	0.033	0.022	0.6	0.004	47	26
201406	강남구	0.029	0.034	0.4	0.006	39	24
201406	강남대로	0.079	0.014	0.6	0.005	50	32
201406	강동구	0.031	0.04	0.4	0.004	36	22
201406	강변북로	0.058	0.019	0.4	0.003	50	34
201406	강북구	0.024	0.037	0.3	0.005	38	25
201406	강서구	0.027	0.038	0.4	0.006	38	21
201406	공항대로	0.034	0.026	0.6	0.006	52	26
201406	관악구	0.024	0.037	0.4	0.004	43	24
201406	광진구	0.021	0.042	0.5	0.003	41	20
201406	구로구	0.025	0.04	0.4	0.005	42	23
201406	금천구	0.022	0.031	0.3	0.005	38	27
201406	노원구	0.022	0.043	0.3	0.005	36	18
201406	도봉구	0.02	0.038	0.4	0.005	34	20
201406	도산대로	0.052	0.032	0.5	0.005	44	24
201406	동대문구	0.026	0.038	0.5	0.005	38	21
201406	동작구	0.028	0.039	0.4	0.007	38	25
201406	동작대로	0.067	0.018	0.7	0.005	47	27
201406	마포구	0.024	0.035	0.5	0.004	40	21
201406	서대문구	0.024	0.039	0.4	0.004	38	20
201406	서초구	0.026	0.037	0.4	0.005	39	24
201406	성동구	0.034	0.03	0.3	0.006	39	23
201406	성북구	0.027	0.033	0.4	0.003	34	19
201406	송파구	0.024	0.037	0.5	0.003	35	21
201406	신촌로	0.052	0.02	0.7	0.004	48	26
201406	양천구	0.024	0.038	0.3	0.006	39	23
201406	영등포구	0.03	0.032	0.6	0.005	40	22
201406	영등포로	0.059	0.022	0.6	0.007	44	26
201406	용산구	0.03	0.035	0.5	0.005	37	23
201406	은평구	0.021	0.034	0.3	0.004	37	19
201406	정릉로	0.039	0.033	0.4	0.005	41	21
201406	종로	0.046	0.024	0.5	0.004	48	25
201406	종로구	0.028	0.035	0.2	0.005	36	23
201406	중구	0.033	0.036	0.2	0.003	38	19
201406	중랑구	0.026	0.041	0.4	0.005	39	21
201406	천호대로	0.042	0.026	0.4	0.004	43	22
201406	청계천로	0.038	0.018	0.5	0.007	38	22
201406	한강대로	0.053	0.016	0.6	0.004	42	23
201406	홍릉로	0.049	0.026	0.5	0.004	44	31
201406	홍지문	0.047	0.022	0.5	0.005	40	28
201406	화랑로	0.043	0.024	0.6	0.004	49	26
201405	강남구	0.033	0.045	0.4	0.007	63	31
201405	강남대로	0.076	0.02	0.7	0.006	72	35
201405	강동구	0.04	0.041	0.5	0.005	59	27
201405	강변북로	0.07	0.018	0.5	0.005	74	42
201405	강북구	0.03	0.043	0.3	0.006	62	27
201405	강서구	0.033	0.045	0.4	0.009	64	26
201405	공항대로	0.035	0.03	0.7	0.007	80	32
201405	관악구	0.027	0.04	0.5	0.006	68	30
201405	광진구	0.026	0.045	0.5	0.005	68	26
201405	구로구	0.029	0.046	0.5	0.007	67	28
201405	금천구	0.026	0.037	0.4	0.006	59	28
201405	노원구	0.03	0.05	0.4	0.006	59	28
201405	도봉구	0.026	0.047	0.5	0.006	57	24
201405	도산대로	0.052	0.03	0.5	0.006	66	28
201405	동대문구	0.031	0.045	0.6	0.006	64	26
201405	동작구	0.032	0.037	0.4	0.008	59	27
201405	동작대로	0.07	0.024	0.7	0.007	71	28
201405	마포구	0.031	0.039	0.5	0.007	68	29
201405	서대문구	0.031	0.038	0.5	0.006	65	27
201405	서초구	0.029	0.043	0.5	0.006	63	27
201405	성동구	0.042	0.031	0.3	0.008	66	29
201405	성북구	0.036	0.037	0.4	0.005	59	23
201405	송파구	0.028	0.039	0.5	0.005	56	26
201405	신촌로	0.063	0.021	0.8	0.006	76	32
201405	양천구	0.03	0.034	0.4	0.007	64	28
201405	영등포구	0.033	0.042	0.6	0.007	65	28
201405	영등포로	0.071	0.021	0.7	0.007	71	32
201405	용산구	0.037	0.033	0.5	0.006	61	25
201405	은평구	0.027	0.033	0.4	0.006	62	25
201405	정릉로	0.04	0.041	0.5	0.007	63	24
201405	종로	0.051	0.028	0.6	0.005	69	32
201405	종로구	0.034	0.041	0.4	0.007	59	26
201405	중구	0.038	0.037	0.5	0.007	63	25
201405	중랑구	0.032	0.048	0.5	0.006	65	26
201405	천호대로	0.047	0.031	0.5	0.006	66	24
201405	청계천로	0.045	0.02	0.5	0.007	62	27
201405	한강대로	0.065	0.02	0.7	0.005	67	30
201405	홍릉로	0.053	0.028	0.5	0.007	61	36
201405	홍지문	0.052	0.026	0.5	0.008	68	33
201405	화랑로	0.044	0.024	0.6	0.005	66	31
201404	강남구	0.042	0.034	0.5	0.006	60	33
201404	강남대로	0.08	0.012	0.8	0.006	71	46
201404	강동구	0.044	0.028	0.6	0.005	56	27
201404	강변북로	0.066	0.015	0.5	0.005	72	46
201404	강북구	0.033	0.027	0.3	0.005	57	31
201404	강서구	0.045	0.029	0.5	0.008	58	27
201404	공항대로	0.044	0.019	0.7	0.007	76	32
201404	관악구	0.04	0.028	0.6	0.005	62	32
201404	광진구	0.033	0.031	0.5	0.005	64	27
201404	구로구	0.04	0.031	0.6	0.006	60	30
201404	금천구	0.035	0.027	0.5	0.006	54	32
201404	노원구	0.035	0.037	0.4	0.006	55	30
201404	도봉구	0.033	0.037	0.5	0.006	55	32
201404	도산대로	0.054	0.024	0.7	0.006	57	28
201404	동대문구	0.04	0.032	0.6	0.006	60	29
201404	동작구	0.041	0.026	0.5	0.008	51	31
201404	동작대로	0.074	0.017	0.8	0.006	66	30
201404	마포구	0.043	0.028	0.6	0.006	62	32
201404	서대문구	0.041	0.027	0.6	0.005	58	27
201404	서초구	0.04	0.029	0.5	0.005	59	30
201404	성동구	0.052	0.023	0.3	0.006	61	30
201404	성북구	0.046	0.028	0.5	0.004	54	26
201404	송파구	0.037	0.029	0.5	0.004	52	28
201404	신촌로	0.066	0.015	0.9	0.005	72	30
201404	양천구	0.041	0.025	0.5	0.007	59	28
201404	영등포구	0.035	0.03	0.5	0.004	58	31
201404	영등포로	0.069	0.01	0.6	0.007	70	35
201404	용산구	0.046	0.02	0.5	0.006	57	28
201404	은평구	0.033	0.026	0.7	0.005	56	27
201404	정릉로	0.047	0.032	0.5	0.006	61	26
201404	종로	0.053	0.023	0.7	0.005	69	42
201404	종로구	0.039	0.024	0.4	0.006	54	26
201404	중구	0.044	0.025	0.5	0.007	57	27
201404	중랑구	0.036	0.03	0.5	0.006	62	32
201404	천호대로	0.052	0.02	0.5	0.006	67	29
201404	청계천로	0.047	0.016	0.6	0.007	57	30
201404	한강대로	0.064	0.013	0.7	0.005	63	28
201404	홍릉로	0.055	0.02	0.6	0.007	60	42
201404	홍지문	0.055	0.022	0.6	0.007	68	38
201404	화랑로	0.05	0.017	0.7	0.005	70	37
201403	강남구	0.04	0.03	0.5	0.007	64	33
201403	강남대로	0.075	0.012	0.8	0.007	77	43
201403	강동구	0.042	0.025	0.6	0.006	59	27
201403	강변북로	0.061	0.013	0.5	0.006	76	45
201403	강북구	0.034	0.022	0.4	0.006	61	27
201403	강서구	0.038	0.026	0.5	0.008	58	26
201403	공항대로	0.038	0.017	0.6	0.007	77	32
201403	관악구	0.037	0.027	0.6	0.005	65	32
201403	광진구	0.031	0.026	0.6	0.006	66	27
201403	구로구	0.037	0.028	0.6	0.007	60	28
201403	금천구	0.032	0.024	0.6	0.007	55	30
201403	노원구	0.036	0.027	0.5	0.008	59	30
201403	도봉구	0.033	0.034	0.5	0.007	59	29
201403	도산대로	0.042	0.02	0.8	0.007	58	28
201403	동대문구	0.036	0.024	0.5	0.007	64	30
201403	동작구	0.037	0.023	0.5	0.008	51	29
201403	동작대로	0.065	0.016	0.7	0.007	68	26
201403	마포구	0.041	0.023	0.6	0.006	61	31
201403	서대문구	0.038	0.023	0.6	0.006	61	26
201403	서초구	0.035	0.027	0.5	0.006	60	27
201403	성동구	0.048	0.019	0.5	0.006	60	27
201403	성북구	0.046	0.025	0.5	0.006	58	26
201403	송파구	0.036	0.026	0.5	0.005	56	27
201403	신촌로	0.061	0.013	0.8	0.006	75	30
201403	양천구	0.036	0.025	0.5	0.008	61	27
201403	영등포구	0.031	0.03	0.6	0.007	60	30
201403	영등포로	0.062	0.013	0.6	0.008	73	35
201403	용산구	0.041	0.022	0.5	0.006	60	27
201403	은평구	0.035	0.02	0.8	0.006	60	29
201403	정릉로	0.045	0.026	0.6	0.007	63	26
201403	종로	0.048	0.02	0.6	0.006	61	33
201403	종로구	0.037	0.021	0.5	0.007	57	25
201403	중구	0.041	0.02	0.5	0.008	61	27
201403	중랑구	0.033	0.02	0.5	0.006	65	33
201403	천호대로	0.05	0.016	0.6	0.007	59	28
201403	청계천로	0.045	0.014	0.6	0.008	60	31
201403	한강대로	0.058	0.013	0.7	0.006	68	29
201403	홍릉로	0.051	0.017	0.6	0.009	63	47
201403	홍지문	0.05	0.021	0.6	0.007	69	38
201403	화랑로	0.049	0.015	0.8	0.006	72	38
201402	강남구	0.04	0.019	0.5	0.006	57	35
201402	강남대로	0.08	0.008	0.9	0.007	74	47
201402	강동구	0.039	0.018	0.6	0.006	56	29
201402	강변북로	0.056	0.011	0.6	0.005	71	50
201402	강북구	0.035	0.018	0.4	0.006	58	29
201402	강서구	0.039	0.016	0.8	0.009	61	30
201402	공항대로	0.041	0.011	0.6	0.007	79	37
201402	관악구	0.043	0.016	0.8	0.006	61	35
201402	광진구	0.029	0.019	0.6	0.004	61	31
201402	구로구	0.042	0.015	0.7	0.006	59	31
201402	금천구	0.039	0.014	0.8	0.007	54	33
201402	노원구	0.036	0.011	0.6	0.008	55	33
201402	도봉구	0.034	0.024	0.7	0.008	55	33
201402	도산대로	0.042	0.011	0.8	0.006	57	33
201402	동대문구	0.038	0.013	0.7	0.007	57	32
201402	동작구	0.047	0.013	0.6	0.008	51	33
201402	동작대로	0.069	0.009	0.9	0.008	69	30
201402	마포구	0.039	0.016	0.7	0.006	60	31
201402	서대문구	0.036	0.018	0.7	0.006	54	27
201402	서초구	0.038	0.015	0.5	0.006	59	30
201402	성동구	0.038	0.013	0.7	0.004	57	30
201402	성북구	0.047	0.017	0.7	0.006	54	30
201402	송파구	0.038	0.018	0.6	0.005	53	31
201402	신촌로	0.06	0.01	0.9	0.007	71	34
201402	양천구	0.044	0.016	0.5	0.007	61	29
201402	영등포구	0.037	0.017	0.6	0.008	59	34
201402	영등포로	0.059	0.011	0.7	0.007	73	40
201402	용산구	0.039	0.016	0.5	0.006	56	30
201402	은평구	0.037	0.016	0.9	0.006	56	33
201402	정릉로	0.053	0.016	0.7	0.007	63	27
201402	종로	0.051	0.014	0.7	0.006	60	36
201402	종로구	0.037	0.016	0.6	0.006	52	27
201402	중구	0.041	0.018	0.6	0.007	57	28
201402	중랑구	0.031	0.016	0.6	0.006	57	34
201402	천호대로	0.052	0.01	0.6	0.006	55	31
201402	청계천로	0.048	0.011	0.6	0.007	58	35
201402	한강대로	0.056	0.01	0.8	0.006	65	32
201402	홍릉로	0.051	0.012	0.6	0.009	58	50
201402	홍지문	0.05	0.014	0.7	0.008	66	40
201402	화랑로	0.045	0.01	0.9	0.007	69	42
201401	강남구	0.043	0.01	0.6	0.007	58	33
201401	강남대로	0.078	0.005	1	0.009	71	42
201401	강동구	0.046	0.008	0.8	0.007	58	30
201401	강변북로	0.057	0.005	0.6	0.006	70	45
201401	강북구	0.039	0.012	0.5	0.007	58	27
201401	강서구	0.045	0.01	0.8	0.01	59	27
201401	공항대로	0.042	0.009	0.8	0.009	75	35
201401	관악구	0.036	0.01	0.9	0.008	61	31
201401	광진구	0.035	0.01	0.8	0.005	64	30
201401	구로구	0.044	0.009	0.8	0.009	58	28
201401	금천구	0.039	0.009	0.8	0.008	53	29
201401	노원구	0.043	0.008	0.8	0.009	54	28
201401	도봉구	0.041	0.015	0.8	0.008	56	30
201401	도산대로	0.044	0.006	1	0.007	56	31
201401	동대문구	0.04	0.009	0.9	0.008	57	32
201401	동작구	0.047	0.008	0.7	0.008	49	30
201401	동작대로	0.067	0.006	1	0.009	66	27
201401	마포구	0.038	0.01	0.8	0.007	61	29
201401	서대문구	0.044	0.009	0.8	0.007	53	23
201401	서초구	0.039	0.009	0.7	0.007	58	29
201401	성동구	0.042	0.006	0.6	0.005	57	28
201401	성북구	0.05	0.011	0.8	0.007	53	28
201401	송파구	0.044	0.01	0.8	0.007	56	31
201401	신촌로	0.059	0.006	1.1	0.008	74	34
201401	양천구	0.046	0.008	0.8	0.008	60	29
201401	영등포구	0.035	0.01	0.8	0.009	59	33
201401	영등포로	0.06	0.006	0.8	0.008	74	38
201401	용산구	0.043	0.008	0.6	0.006	57	29
201401	은평구	0.046	0.01	0.8	0.007	56	29
201401	정릉로	0.045	0.01	0.8	0.008	60	26
201401	종로	0.048	0.01	0.7	0.007	67	37
201401	종로구	0.041	0.009	0.5	0.006	52	25
201401	중구	0.043	0.01	0.6	0.008	57	26
201401	중랑구	0.037	0.009	0.7	0.007	57	32
201401	천호대로	0.054	0.005	0.7	0.008	56	31
201401	청계천로	0.048	0.008	0.6	0.007	58	33
201401	한강대로	0.053	0.004	0.9	0.007	64	35
201401	홍릉로	0.053	0.007	0.8	0.011	59	43
201401	홍지문	0.051	0.008	0.8	0.01	63	37
201401	화랑로	0.05	0.006	1	0.007	66	40
201312	강남구	0.042	0.009	0.6	0.007	55	35
201312	강남대로	0.076	0.005	1	0.008	70	43
201312	강동구	0.046	0.007	0.8	0.007	55	31
201312	강변북로	0.057	0.005	0.8	0.006	66	47
201312	강북구	0.043	0.009	0.6	0.008	58	32
201312	강서구	0.047	0.01	0.8	0.009	58	29
201312	공항대로	0.045	0.007	0.9	0.008	74	37
201312	관악구	0.039	0.009	0.8	0.008	58	32
201312	광진구	0.036	0.01	0.8	0.005	59	26
201312	구로구	0.044	0.008	0.8	0.009	56	31
201312	금천구	0.041	0.008	0.7	0.008	51	32
201312	노원구	0.044	0.007	0.8	0.009	56	27
201312	도봉구	0.042	0.013	0.8	0.009	56	36
201312	도산대로	0.043	0.006	1.2	0.007	53	34
201312	동대문구	0.042	0.009	0.9	0.007	57	35
201312	동작구	0.044	0.008	0.7	0.008	46	32
201312	동작대로	0.066	0.005	1	0.009	63	26
201312	마포구	0.04	0.009	0.8	0.007	59	31
201312	서대문구	0.046	0.008	0.8	0.007	52	26
201312	서초구	0.041	0.007	0.7	0.007	57	32
201312	성동구	0.044	0.006	0.7	0.003	55	30
201312	성북구	0.049	0.011	0.9	0.006	51	29
201312	송파구	0.039	0.009	0.8	0.007	52	33
201312	신촌로	0.052	0.006	1.2	0.009	75	38
201312	양천구	0.048	0.007	0.8	0.009	59	36
201312	영등포구	0.032	0.01	0.8	0.009	56	36
201312	영등포로	0.056	0.005	0.9	0.007	71	38
201312	용산구	0.048	0.007	0.6	0.007	55	32
201312	은평구	0.047	0.01	0.8	0.008	54	32
201312	정릉로	0.049	0.01	0.8	0.008	58	26
201312	종로	0.049	0.009	0.9	0.007	63	39
201312	종로구	0.042	0.007	0.6	0.006	51	28
201312	중구	0.045	0.012	0.8	0.009	54	29
201312	중랑구	0.037	0.008	0.7	0.007	56	34
201312	천호대로	0.055	0.005	0.7	0.007	55	32
201312	청계천로	0.053	0.008	0.7	0.007	57	33
201312	한강대로	0.054	0.004	1	0.007	61	32
201312	홍릉로	0.054	0.006	0.7	0.01	66	49
201312	홍지문	0.05	0.009	0.8	0.009	62	40
201312	화랑로	0.051	0.005	1.1	0.008	72	43
201311	강남구	0.036	0.012	0.5	0.006	44	26
201311	강남대로	0.071	0.005	0.9	0.006	62	34
201311	강동구	0.038	0.012	0.7	0.005	42	20
201311	강변북로	0.056	0.007	0.7	0.005	53	35
201311	강북구	0.037	0.012	0.5	0.006	43	22
201311	강서구	0.041	0.012	0.7	0.007	45	20
201311	공항대로	0.039	0.01	0.7	0.005	57	25
201311	관악구	0.03	0.012	0.7	0.006	46	24
201311	광진구	0.034	0.013	0.6	0.003	46	20
201311	구로구	0.04	0.011	0.6	0.007	45	23
201311	금천구	0.036	0.011	0.4	0.006	42	23
201311	노원구	0.035	0.011	0.6	0.006	40	21
201311	도봉구	0.031	0.016	0.6	0.005	41	24
201311	도산대로	0.035	0.008	1	0.005	42	23
201311	동대문구	0.034	0.012	0.6	0.005	42	23
201311	동작구	0.034	0.011	0.5	0.007	36	23
201311	동작대로	0.059	0.007	0.8	0.006	50	21
201311	마포구	0.034	0.012	0.7	0.006	45	23
201311	서대문구	0.037	0.011	0.6	0.005	42	21
201311	서초구	0.04	0.011	0.7	0.005	44	23
201311	성동구	0.046	0.009	0.5	0.002	42	21
201311	성북구	0.041	0.013	0.7	0.005	37	19
201311	송파구	0.033	0.012	0.6	0.004	42	23
201311	신촌로	0.048	0.008	1	0.007	59	26
201311	양천구	0.042	0.01	0.6	0.006	46	26
201311	영등포구	0.033	0.012	0.6	0.006	44	26
201311	영등포로	0.053	0.005	0.7	0.006	54	28
201311	용산구	0.039	0.01	0.5	0.005	43	22
201311	은평구	0.03	0.013	0.7	0.005	41	22
201311	정릉로	0.046	0.013	0.6	0.005	46	20
201311	종로	0.045	0.01	0.7	0.005	39	26
201311	종로구	0.036	0.009	0.5	0.005	42	21
201311	중구	0.041	0.013	0.8	0.008	43	20
201311	중랑구	0.03	0.011	0.5	0.005	41	22
201311	천호대로	0.05	0.007	0.6	0.005	43	23
201311	청계천로	0.049	0.011	0.8	0.005	43	23
201311	한강대로	0.051	0.007	0.8	0.006	50	23
201311	홍릉로	0.049	0.009	0.7	0.007	53	34
201311	홍지문	0.047	0.011	0.7	0.006	50	29
201311	화랑로	0.05	0.008	0.8	0.005	56	29
201310	강남구	0.031	0.018	0.3	0.005	29	16
201310	강남대로	0.075	0.005	0.7	0.004	45	25
201310	강동구	0.03	0.019	0.4	0.003	28	15
201310	강변북로	0.05	0.011	0.4	0.004	38	27
201310	강북구	0.031	0.016	0.3	0.005	30	13
201310	강서구	0.038	0.018	0.5	0.005	32	13
201310	공항대로	0.037	0.013	0.5	0.005	45	18
201310	관악구	0.023	0.017	0.5	0.004	32	17
201310	광진구	0.025	0.021	0.4	0.003	30	18
201310	구로구	0.032	0.015	0.5	0.005	32	17
201310	금천구	0.033	0.016	0.5	0.005	29	15
201310	노원구	0.029	0.016	0.4	0.005	28	15
201310	도봉구	0.028	0.014	0.5	0.003	27	16
201310	도산대로	0.033	0.011	0.8	0.004	30	17
201310	동대문구	0.031	0.017	0.4	0.005	30	17
201310	동작구	0.028	0.015	0.4	0.006	26	16
201310	동작대로	0.055	0.008	0.7	0.004	37	17
201310	마포구	0.027	0.017	0.5	0.004	31	17
201310	서대문구	0.027	0.018	0.3	0.004	27	14
201310	서초구	0.035	0.017	0.5	0.004	29	15
201310	성동구	0.032	0.013	0.3	0.001	28	14
201310	성북구	0.033	0.017	0.5	0.003	27	14
201310	송파구	0.027	0.017	0.4	0.003	29	15
201310	신촌로	0.053	0.012	0.8	0.004	36	18
201310	양천구	0.035	0.016	0.5	0.005	31	17
201310	영등포구	0.038	0.017	0.4	0.004	30	16
201310	영등포로	0.051	0.007	0.6	0.005	36	19
201310	용산구	0.034	0.016	0.4	0.005	30	15
201310	은평구	0.025	0.021	0.4	0.003	27	14
201310	정릉로	0.044	0.016	0.4	0.004	31	15
201310	종로	0.045	0.012	0.6	0.004	31	18
201310	종로구	0.031	0.014	0.4	0.004	30	16
201310	중구	0.038	0.014	0.5	0.006	30	14
201310	중랑구	0.022	0.018	0.3	0.004	27	16
201310	천호대로	0.044	0.011	0.5	0.004	31	17
201310	청계천로	0.045	0.014	0.8	0.005	31	17
201310	한강대로	0.049	0.011	0.7	0.005	36	17
201310	홍릉로	0.045	0.012	0.5	0.005	39	24
201310	홍지문	0.048	0.014	0.6	0.006	36	22
201310	화랑로	0.048	0.009	0.8	0.004	43	23
201309	강남구	0.029	0.023	0.3	0.005	30	18
